model_name,seed,epoch,loss
BBO-RVFL,10,1,0.0293032657060664
BBO-RVFL,10,2,0.029253070754824
BBO-RVFL,10,3,0.029253070754824
BBO-RVFL,10,4,0.0292335961858418
BBO-RVFL,10,5,0.0292320055690442
BBO-RVFL,10,6,0.0292320055690442
BBO-RVFL,10,7,0.0292320055690442
BBO-RVFL,10,8,0.0292320055690442
BBO-RVFL,10,9,0.0292320055690442
BBO-RVFL,10,10,0.0292320055690442
BBO-RVFL,10,11,0.0292320055690442
BBO-RVFL,10,12,0.0292320055690442
BBO-RVFL,10,13,0.0292320055690442
BBO-RVFL,10,14,0.0292320055690442
BBO-RVFL,10,15,0.0292320055690442
BBO-RVFL,10,16,0.0292320055690442
BBO-RVFL,10,17,0.0292320055690442
BBO-RVFL,10,18,0.0292320055690442
BBO-RVFL,10,19,0.0292320055690442
BBO-RVFL,10,20,0.0292320055690442
BBO-RVFL,10,21,0.0292320055690442
BBO-RVFL,10,22,0.0292320055690442
BBO-RVFL,10,23,0.0292320055690442
BBO-RVFL,10,24,0.0292320055690442
BBO-RVFL,10,25,0.0292316403811875
BBO-RVFL,10,26,0.0292301390670628
BBO-RVFL,10,27,0.0292301390670628
BBO-RVFL,10,28,0.0292301390670628
BBO-RVFL,10,29,0.0292301390670628
BBO-RVFL,10,30,0.0292301390670628
BBO-RVFL,10,31,0.0292301390670628
BBO-RVFL,10,32,0.0292301390670628
BBO-RVFL,10,33,0.0292301390670628
BBO-RVFL,10,34,0.0292301390670628
BBO-RVFL,10,35,0.0292301390670628
BBO-RVFL,10,36,0.0292301390670628
BBO-RVFL,10,37,0.0292301390670628
BBO-RVFL,10,38,0.0292301390670628
BBO-RVFL,10,39,0.0292301390670628
BBO-RVFL,10,40,0.0292301390670628
BBO-RVFL,10,41,0.0292301390670628
BBO-RVFL,10,42,0.0292301390670628
BBO-RVFL,10,43,0.0292301390670628
BBO-RVFL,10,44,0.0292301390670628
BBO-RVFL,10,45,0.0292301390670628
BBO-RVFL,10,46,0.0292264994964662
BBO-RVFL,10,47,0.0292264994964662
BBO-RVFL,10,48,0.0292264994964662
BBO-RVFL,10,49,0.0292264994964662
