model_name,seed,AS,PS,RS,F1S,SS,NPV
<<<<<<< HEAD
BBO-RVFL,10,0.916,0.876513863121006,0.8753438991047053,0.8734602305475289,0.937270251455549,0.9380692570659203
BBO-RVFL,15,0.9153333333333333,0.8731914019869264,0.873765935063188,0.8728208601930199,0.9366638762569633,0.9367052136214499
BBO-RVFL,21,0.9146666666666667,0.8722086591129564,0.8728224369587099,0.8719146179609395,0.9361311262699846,0.936159544870809
BBO-RVFL,24,0.92,0.8806254914415849,0.8809088057387203,0.8798425793222789,0.9401762128699991,0.9403056257223416
BBO-RVFL,27,0.9186666666666667,0.8780981953924784,0.878777165830212,0.8779116535525459,0.9391661642544634,0.9391073017886816
BBO-RVFL,29,0.9226666666666667,0.8847187850328911,0.8848173941426793,0.8836996640601208,0.9421580217491212,0.9424372499306886
BBO-RVFL,30,0.9173333333333334,0.8759002299317405,0.8766256328893803,0.8759681822425978,0.9381222545254161,0.9379977430718217
BBO-RVFL,35,0.918,0.876902482622936,0.8776440478829347,0.8769306235292631,0.938626540960111,0.9385353453220708
BBO-RVFL,40,0.9146666666666667,0.8723218830425409,0.8728774608154627,0.8718826306849881,0.936125728708757,0.9362294741229272
BBO-RVFL,42,0.9126666666666668,0.869383989166732,0.8699276083080881,0.8687796832165028,0.934671272255386,0.9348226535589026
SADE-RVFL,10,0.914,0.8709616674036121,0.8718040219651556,0.8709660169514185,0.9356253640891437,0.9355632849997608
SADE-RVFL,15,0.9146666666666667,0.8726465887003331,0.8729523777045389,0.8718116883403514,0.9362071975505271,0.9363330262931151
SADE-RVFL,21,0.9146666666666667,0.8722576518762293,0.872707734004987,0.8718805701690359,0.9361026627177006,0.9361828127973375
SADE-RVFL,24,0.9166666666666666,0.8753946530338131,0.8757126103691145,0.874804270726328,0.9376901175561819,0.9377290109540756
SADE-RVFL,27,0.9193333333333333,0.8791237201402412,0.8796457470456139,0.878964741252222,0.9395727891637052,0.9395826243391986
SADE-RVFL,29,0.916,0.8740714625964893,0.874629861038373,0.8735791559346809,0.9371274282707732,0.9373829089287399
SADE-RVFL,30,0.9093333333333334,0.8639196039480143,0.8644867692389305,0.8638128683809931,0.9320806421087425,0.9321244807498772
SADE-RVFL,35,0.9153333333333333,0.8729055054010527,0.8736558873496825,0.8729298852284629,0.9366162685287048,0.9365459480604478
SADE-RVFL,40,0.9146666666666667,0.8721686008342852,0.8725181141621879,0.8719298005837096,0.935998127884874,0.9361341015808602
SADE-RVFL,42,0.9153333333333333,0.8739437410942505,0.8738010658876177,0.8727259204756291,0.9367237548538231,0.9369118028266379
SHADE-RVFL,10,0.916,0.8738100315294046,0.874489337740655,0.873949608183341,0.9370960132261975,0.936972140884769
